City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
284,Riyadh,SA,24.6877,46.7219,301.23,15,6,3.07,clear sky,2022-09-14 01:07:06
285,Tilichiki,RU,60.4667,166.1,279.65,79,100,1.36,overcast clouds,2022-09-14 01:11:22
286,Pacocha,PE,-17.5833,-71.3333,288.08,81,48,2.36,scattered clouds,2022-09-14 01:11:23
287,San Jeronimo,PE,-11.9472,-75.2829,286.29,66,100,0.61,light rain,2022-09-14 01:11:23
288,Manono,CD,-7.3,27.4167,294.45,84,99,1.31,light rain,2022-09-14 01:11:24
289,Takanabe,JP,32.1333,131.5,299.63,91,33,5.29,scattered clouds,2022-09-14 01:11:25
290,Hithadhoo,MV,-0.6,73.0833,300.45,70,0,2.37,clear sky,2022-09-14 01:11:25
291,Grand Gaube,MU,-20.0064,57.6608,293.92,75,92,1.34,overcast clouds,2022-09-14 01:11:26
292,Roma,US,43.2128,-75.4557,289.55,96,25,0.45,scattered clouds,2022-09-14 01:10:03
293,Hamadan,IR,34.7992,48.5146,292.8,23,0,3.11,clear sky,2022-09-14 01:11:26
294,Abnub,EG,27.2696,31.1511,299.16,42,0,3.45,clear sky,2022-09-14 01:11:27
295,Manadhoo,MV,5.7667,73.3833,300.02,75,73,1.51,broken clouds,2022-09-14 01:11:27
296,Tyukhtet,RU,56.5389,89.3011,276.66,75,14,1.12,few clouds,2022-09-14 01:11:28
297,Bayshore Gardens,US,27.4253,-82.5904,302.03,64,0,0.0,clear sky,2022-09-14 01:11:28
298,Vao,NC,-22.6667,167.4833,295.55,71,63,4.92,light rain,2022-09-14 01:11:29
299,Mormugao,IN,15.4,73.8,299.13,86,100,6.62,overcast clouds,2022-09-14 01:11:29
300,Kharp,RU,66.8014,65.8081,279.36,88,99,2.99,overcast clouds,2022-09-14 01:11:30
301,Kutum,SD,14.2,24.6667,297.78,58,100,2.42,overcast clouds,2022-09-14 01:11:31
302,Parana,AR,-31.732,-60.5238,289.01,68,7,2.96,clear sky,2022-09-14 01:10:57
303,Bethanien,NA,-26.502,17.1583,288.04,10,3,1.99,clear sky,2022-09-14 01:11:32
304,Male,MV,4.1748,73.5089,299.77,76,27,0.82,scattered clouds,2022-09-14 01:11:32
305,Santarem,BR,-2.4431,-54.7083,297.22,100,0,0.51,clear sky,2022-09-14 01:11:33
306,Terrace Bay,CA,48.7834,-87.1,284.21,70,3,5.36,clear sky,2022-09-14 01:11:33
307,Balaguer,ES,41.7912,0.8109,293.24,93,100,1.27,light rain,2022-09-14 01:11:34
308,Preobrazheniye,RU,42.9019,133.9064,290.06,71,100,3.58,overcast clouds,2022-09-14 01:11:34
309,Tezu,IN,27.9167,96.1667,297.25,94,100,0.57,overcast clouds,2022-09-14 01:11:35
310,Camacha,PT,33.0833,-16.3333,294.83,78,20,4.63,few clouds,2022-09-14 01:11:35
311,Vila,PT,42.0304,-8.1588,286.64,94,100,2.14,overcast clouds,2022-09-14 01:11:36
312,Katangli,RU,51.7102,143.2326,285.7,48,65,3.58,broken clouds,2022-09-14 01:11:36
313,Banjar,ID,-8.19,114.9675,301.32,62,7,2.5,clear sky,2022-09-14 01:11:37
314,Nusaybin,TR,37.0778,41.2178,296.68,52,0,3.04,clear sky,2022-09-14 01:11:37
315,Maniitsoq,GL,65.4167,-52.9,280.0,84,100,6.79,light rain,2022-09-14 01:11:38
316,Aklavik,CA,68.2191,-135.0107,279.32,89,100,4.18,light rain,2022-09-14 01:11:38
317,Margate,GB,51.3813,1.3862,289.21,94,100,1.34,light rain,2022-09-14 01:11:39
318,Yerbogachen,RU,61.2767,108.0108,278.65,78,22,3.94,few clouds,2022-09-14 01:11:39
319,Bristol,US,41.8334,-71.1662,296.42,85,9,2.24,clear sky,2022-09-14 01:07:33
320,Jinchang,CN,38.4953,102.1739,293.02,53,8,3.97,clear sky,2022-09-14 01:11:40
321,Crailsheim,DE,49.1344,10.0719,293.64,69,100,1.57,light rain,2022-09-14 01:07:36
322,Birjand,IR,32.8663,59.2211,290.77,18,0,1.61,clear sky,2022-09-14 01:11:41
323,Port Hedland,AU,-20.3167,118.5667,299.18,50,0,5.66,clear sky,2022-09-14 01:11:41
324,Vrangel,RU,42.7297,133.0839,290.68,66,100,5.14,overcast clouds,2022-09-14 01:11:42
325,Kuito,AO,-12.3833,16.9333,289.46,38,66,1.05,broken clouds,2022-09-14 01:11:42
326,Isangel,VU,-19.55,169.2667,300.56,65,99,2.82,overcast clouds,2022-09-14 01:07:48
327,Beachwood,US,41.4645,-81.5087,291.51,80,75,4.63,broken clouds,2022-09-14 01:11:43
328,Hami,CN,42.8,93.45,292.7,20,0,1.85,clear sky,2022-09-14 01:11:43
329,Mezen,RU,65.8522,44.24,280.1,94,98,3.1,overcast clouds,2022-09-14 01:11:44
330,Olavarria,AR,-36.8927,-60.3225,282.83,71,0,3.94,clear sky,2022-09-14 01:11:44
331,Qasigiannguit,GL,68.8193,-51.1922,282.29,76,100,3.0,overcast clouds,2022-09-14 01:11:45
332,Victoria,HK,22.2855,114.1577,306.62,46,37,4.92,scattered clouds,2022-09-14 01:09:12
333,Kungurtug,RU,50.5994,97.5228,279.95,89,100,1.05,overcast clouds,2022-09-14 01:11:45
334,Ginir,ET,7.1333,40.7,288.53,79,100,3.61,overcast clouds,2022-09-14 01:11:46
335,Dandong,CN,40.1292,124.3947,293.7,84,100,0.86,moderate rain,2022-09-14 01:11:46
336,Goma,CD,-1.6792,29.2228,290.61,87,100,1.39,light rain,2022-09-14 01:11:47
337,Maralal,KE,1.0968,36.698,288.38,82,100,0.84,light rain,2022-09-14 01:11:47
338,Yaan,NG,7.3833,8.5667,294.6,92,100,0.74,overcast clouds,2022-09-14 01:11:48
339,Barahona,DO,18.2085,-71.1008,300.1,79,100,1.62,overcast clouds,2022-09-14 01:11:48
340,Klaksvik,FO,62.2266,-6.589,282.66,84,90,5.09,overcast clouds,2022-09-14 01:11:49
341,Narasannapeta,IN,18.4167,84.05,299.53,86,66,3.5,broken clouds,2022-09-14 01:11:49
342,Icatu,BR,-2.7758,-44.0658,300.39,84,1,3.13,clear sky,2022-09-14 01:11:16
343,Laguna,US,38.421,-121.4238,300.07,48,0,7.2,clear sky,2022-09-14 01:11:50
344,Hovd,MN,48.0056,91.6419,283.8,38,7,0.11,clear sky,2022-09-14 01:11:50
345,Port Macquarie,AU,-31.4333,152.9167,289.76,61,27,2.81,scattered clouds,2022-09-14 01:11:50
346,Praia Da Vitoria,PT,38.7333,-27.0667,296.9,96,9,2.25,clear sky,2022-09-14 01:11:51
347,Nyrob,RU,60.733,56.7202,278.48,96,95,1.75,overcast clouds,2022-09-14 01:11:51
348,High Prairie,CA,55.4334,-116.4858,291.36,42,0,2.33,clear sky,2022-09-14 01:11:52
349,Malanje,AO,-9.5402,16.341,291.46,83,68,2.63,broken clouds,2022-09-14 01:11:52
350,Hambantota,LK,6.1241,81.1185,298.87,85,59,5.39,broken clouds,2022-09-14 01:11:53
351,Tignere,CM,7.3667,12.65,290.48,90,100,0.32,overcast clouds,2022-09-14 01:11:54
352,Santa Luzia,BR,-19.7697,-43.8514,296.65,44,67,2.05,broken clouds,2022-09-14 01:11:55
353,Rio Gallegos,AR,-51.6226,-69.2181,278.18,60,0,7.2,clear sky,2022-09-14 01:11:31
354,Naze,JP,28.3667,129.4833,300.23,84,33,8.57,scattered clouds,2022-09-14 01:11:55
355,Amapa,BR,1.0,-52.0,298.45,76,97,2.06,overcast clouds,2022-09-14 01:11:56
356,Broken Hill,AU,-31.95,141.4333,292.66,40,100,12.3,overcast clouds,2022-09-14 01:11:56
357,Nouadhibou,MR,20.931,-17.0347,296.43,83,14,7.95,few clouds,2022-09-14 01:11:57
358,Vestmannaeyjar,IS,63.4427,-20.2734,282.2,74,0,8.55,clear sky,2022-09-14 01:11:57
359,Muli,MV,2.9167,73.5667,300.14,73,12,1.31,few clouds,2022-09-14 01:11:57
360,Lysyye Gory,RU,51.5506,44.8414,286.52,81,100,5.93,overcast clouds,2022-09-14 01:11:58
361,Kirakira,SB,-10.4544,161.9205,302.06,72,91,3.32,overcast clouds,2022-09-14 01:11:58
362,Sitka,US,57.0531,-135.33,288.26,77,100,2.68,overcast clouds,2022-09-14 01:11:59
363,Zaraza,VE,9.3503,-65.3245,298.59,78,100,2.0,overcast clouds,2022-09-14 01:11:59
364,Pinawa,CA,50.1489,-95.8811,284.01,56,36,2.38,scattered clouds,2022-09-14 01:12:00
365,Pontian Kecil,MY,1.4801,103.3899,299.21,82,100,4.15,overcast clouds,2022-09-14 01:12:00
366,Biloela,AU,-24.4167,150.5,295.99,36,0,1.43,clear sky,2022-09-14 01:12:01
367,Timizart,DZ,36.8,4.2667,302.7,33,98,4.36,overcast clouds,2022-09-14 01:12:01
368,Saint-Francois,FR,46.4154,3.9054,290.84,94,0,2.57,clear sky,2022-09-14 01:12:01
369,Caravelas,BR,-17.7125,-39.2481,295.66,80,5,4.36,clear sky,2022-09-14 01:12:02
370,Medea,DZ,36.2642,2.7539,300.29,23,100,2.08,overcast clouds,2022-09-14 01:12:03
371,Pak Phanang,TH,8.3511,100.202,299.65,78,57,3.78,broken clouds,2022-09-14 01:09:12
372,Makubetsu,JP,45.3714,141.8211,288.36,55,1,6.31,clear sky,2022-09-14 01:12:03
373,Mutsu,JP,41.2894,141.2169,292.8,59,90,4.69,overcast clouds,2022-09-14 01:12:04
374,Bousso,TD,10.4795,16.7117,294.12,86,100,2.22,overcast clouds,2022-09-14 01:12:04
375,Asekeyevo,RU,53.5742,52.7972,285.61,53,100,2.96,overcast clouds,2022-09-14 01:12:05
376,Soyo,AO,-6.1349,12.3689,295.57,88,28,2.64,scattered clouds,2022-09-14 01:12:05
377,Tokonou,GN,9.65,-9.7833,293.36,97,100,1.19,overcast clouds,2022-09-14 01:12:06
378,Russell,US,32.3502,-85.1999,293.72,94,0,0.0,clear sky,2022-09-14 01:12:07
379,Kloulklubed,PW,7.0419,134.2556,302.4,65,12,4.7,few clouds,2022-09-14 01:12:07
380,Zaranj,AF,30.9667,61.8833,295.41,21,0,3.89,clear sky,2022-09-14 01:12:07
381,Tranas,SE,58.0372,14.9782,283.92,94,56,3.28,broken clouds,2022-09-14 01:12:08
382,Lahij,YE,13.1667,44.5833,302.57,49,100,5.78,overcast clouds,2022-09-14 01:12:08
383,Tarrafal,CV,15.2833,-23.7667,299.9,84,95,4.07,overcast clouds,2022-09-14 01:12:09
384,Umm Lajj,SA,25.0213,37.2685,302.35,54,6,4.81,clear sky,2022-09-14 01:12:09
385,Biltine,TD,14.5333,20.9167,300.22,68,100,2.81,overcast clouds,2022-09-14 01:12:10
386,Freeport,US,40.6576,-73.5832,298.72,52,0,7.2,clear sky,2022-09-14 01:09:16
387,Paredon,MX,16.0333,-93.8667,300.09,80,100,2.11,overcast clouds,2022-09-14 01:12:11
388,Harper,LR,4.375,-7.7169,297.38,87,100,4.12,light rain,2022-09-14 01:12:11
389,Shestakovo,RU,56.4915,103.96,279.44,75,8,0.82,clear sky,2022-09-14 01:12:12
390,Taoudenni,ML,22.6783,-3.9836,309.23,8,0,3.34,clear sky,2022-09-14 01:12:12
391,Yomou,GN,7.5603,-9.2653,294.06,100,100,0.89,light rain,2022-09-14 01:12:13
392,Abu Dhabi,AE,24.4667,54.3667,305.16,87,52,3.6,haze,2022-09-14 01:11:49
393,Bambous Virieux,MU,-20.3428,57.7575,293.83,94,75,1.54,light intensity shower rain,2022-09-14 01:12:14
394,Balaipungut,ID,1.05,101.2833,295.43,95,100,1.18,overcast clouds,2022-09-14 01:12:14
395,Villarrica,PY,-25.75,-56.4333,288.82,62,5,2.97,clear sky,2022-09-14 01:12:15
396,Puerto Madryn,AR,-42.7692,-65.0385,289.38,41,6,11.17,clear sky,2022-09-14 01:12:15
397,Omboue,GA,-1.5746,9.2618,296.62,85,100,2.93,overcast clouds,2022-09-14 01:12:16
398,Lasa,IT,46.6166,10.7002,288.91,87,100,1.57,overcast clouds,2022-09-14 01:12:16
399,Sao Joao Da Barra,BR,-21.6403,-41.0511,295.28,84,77,7.3,broken clouds,2022-09-14 01:12:02
400,Khilok,RU,51.3674,110.4676,281.72,74,100,1.57,moderate rain,2022-09-14 01:12:17
401,Peniche,PT,39.3558,-9.3811,293.21,95,88,6.38,overcast clouds,2022-09-14 01:12:17
402,Maningrida,AU,-12.0667,134.2667,304.8,46,8,5.13,clear sky,2022-09-14 01:12:18
403,Parnamirim,BR,-5.9156,-35.2628,296.34,90,21,3.11,few clouds,2022-09-14 01:12:18
404,Narsaq,GL,60.9167,-46.05,279.27,71,5,1.2,clear sky,2022-09-14 01:12:19
405,Sucre,BO,-19.0333,-65.2627,287.57,66,100,3.42,overcast clouds,2022-09-14 01:12:19
406,Candido Mendes,BR,-1.4467,-45.7167,297.09,91,2,1.74,clear sky,2022-09-14 01:12:20
407,Bolgatanga,GH,10.7856,-0.8514,296.13,88,29,0.89,scattered clouds,2022-09-14 01:12:20
408,Findlay,US,41.0442,-83.6499,291.51,77,75,3.6,broken clouds,2022-09-14 01:12:21
409,Kelebia,HU,46.1968,19.6166,288.2,59,49,3.53,scattered clouds,2022-09-14 01:12:22
410,Beloha,MG,-25.1667,45.05,292.08,64,100,5.58,overcast clouds,2022-09-14 01:12:22
411,Beringovskiy,RU,63.05,179.3167,279.8,83,100,2.34,overcast clouds,2022-09-14 01:12:23
412,Mawlaik,MM,23.6333,94.4167,297.67,96,100,0.13,overcast clouds,2022-09-14 01:12:24
413,Oropesa,PE,-13.5928,-71.7719,288.07,54,36,2.06,scattered clouds,2022-09-14 01:12:25
414,Bowen,AU,-20.0167,148.2333,297.25,52,0,7.35,clear sky,2022-09-14 01:12:25
415,Loukhi,RU,66.0764,33.0381,283.12,81,100,3.48,overcast clouds,2022-09-14 01:12:26
416,Ngorongoro,TZ,-3.2397,35.4875,282.91,84,97,3.04,overcast clouds,2022-09-14 01:12:26
417,Provideniya,RU,64.3833,-173.3,282.24,93,100,4.0,fog,2022-09-14 01:12:27
418,Cabra,ES,37.4725,-4.4421,292.33,82,100,0.89,overcast clouds,2022-09-14 01:12:27
419,Ambon,ID,-3.6954,128.1814,302.23,79,40,2.57,scattered clouds,2022-09-14 01:12:28
420,Sayhat,SA,26.4852,50.0405,301.26,59,0,3.96,clear sky,2022-09-14 01:12:28
421,Smithers,CA,54.7804,-127.1743,292.33,42,0,4.12,clear sky,2022-09-14 01:12:29
422,Awbari,LY,26.5921,12.7805,300.49,29,0,3.99,clear sky,2022-09-14 01:12:29
423,Butterworth,MY,5.3991,100.3638,300.37,83,40,4.12,scattered clouds,2022-09-14 01:12:30
424,Avera,US,33.194,-82.5271,293.88,46,4,2.18,clear sky,2022-09-14 01:12:31
425,Luba,GQ,3.4568,8.5547,298.09,88,100,1.27,light rain,2022-09-14 01:12:31
426,Bubaque,GW,11.2833,-15.8333,300.18,80,100,4.3,overcast clouds,2022-09-14 01:12:32
427,Sinazongwe,ZM,-17.2614,27.4618,294.98,53,0,1.72,clear sky,2022-09-14 01:12:32
428,Shebalino,RU,51.2917,85.6772,277.6,98,100,0.9,overcast clouds,2022-09-14 01:12:33
429,Smithfield,US,41.922,-71.5495,296.14,95,20,2.06,few clouds,2022-09-14 01:12:33
430,Tazovskiy,RU,67.4667,78.7,274.63,81,100,2.79,overcast clouds,2022-09-14 01:12:34
431,Mantua,IT,45.1667,10.7833,293.49,86,97,1.65,overcast clouds,2022-09-14 01:08:42
432,San Jose,US,37.3394,-121.895,297.33,52,20,8.23,few clouds,2022-09-14 01:09:19
433,Sinnamary,GF,5.3833,-52.95,299.64,83,4,4.42,clear sky,2022-09-14 01:12:34
434,Tuatapere,NZ,-46.1333,167.6833,282.39,69,97,2.05,overcast clouds,2022-09-14 01:12:35
435,Nuuk,GL,64.1835,-51.7216,279.49,93,40,8.23,scattered clouds,2022-09-14 01:09:24
436,Paamiut,GL,61.994,-49.6678,279.42,81,9,4.25,clear sky,2022-09-14 01:12:36
437,Tynne,UA,50.6015,26.1849,283.68,83,97,3.09,overcast clouds,2022-09-14 01:12:36
438,Srednekolymsk,RU,67.45,153.6833,279.9,60,20,1.9,few clouds,2022-09-14 01:12:37
439,Murray Bridge,AU,-35.1167,139.2667,287.11,65,100,9.85,moderate rain,2022-09-14 01:12:37
440,Ancud,CL,-41.8697,-73.8203,284.39,87,100,7.98,light rain,2022-09-14 01:12:37
441,Olkhovka,RU,53.2115,60.6069,280.22,74,100,2.31,overcast clouds,2022-09-14 01:12:38
442,Trinidad,BO,-14.8333,-64.9,296.79,85,99,2.4,overcast clouds,2022-09-14 01:12:38
443,Inhambane,MZ,-23.865,35.3833,293.31,67,67,5.54,broken clouds,2022-09-14 01:12:39
444,Longonjo,AO,-12.9067,15.2533,291.62,66,46,1.57,scattered clouds,2022-09-14 01:12:39
445,Ossora,RU,59.2353,163.0719,284.0,56,26,1.5,scattered clouds,2022-09-14 01:12:40
446,Plouzane,FR,48.3833,-4.6167,292.18,94,0,4.12,clear sky,2022-09-14 01:12:40
447,Portland,US,45.5234,-122.6762,295.79,58,100,3.09,overcast clouds,2022-09-14 01:08:42
448,Sayyan,YE,15.1718,44.3244,290.94,43,68,0.68,broken clouds,2022-09-14 01:12:41
449,Wladyslawowo,PL,54.7909,18.4009,286.45,84,18,8.33,few clouds,2022-09-14 01:12:42
450,Bermejo,AR,-32.8833,-68.8,288.1,26,0,3.6,clear sky,2022-09-14 01:12:42
451,Aripuana,BR,-9.1667,-60.6333,298.93,65,26,0.84,scattered clouds,2022-09-14 01:12:43
452,Aykhal,RU,66.0,111.5,275.77,69,88,7.91,overcast clouds,2022-09-14 01:12:43
453,Bartica,GY,6.4,-58.6167,299.33,93,52,1.38,broken clouds,2022-09-14 01:12:43
454,Cascais,PT,38.6979,-9.4215,293.67,67,96,12.96,light rain,2022-09-14 01:12:44
455,Oyon,PE,-10.6681,-76.7731,283.27,60,100,0.43,overcast clouds,2022-09-14 01:12:44
456,Sioux Lookout,CA,50.1001,-91.917,282.79,52,2,2.39,clear sky,2022-09-14 01:11:28
457,Zemio,CF,5.0314,25.1361,294.07,97,99,0.15,light rain,2022-09-14 01:12:45
458,Baraki Barak,AF,33.9675,68.9486,291.51,42,0,0.9,clear sky,2022-09-14 01:12:45
459,Kpalime,TG,6.9,0.6333,294.38,99,90,0.91,overcast clouds,2022-09-14 01:12:46
460,Teknaf,BD,20.8624,92.3058,298.97,87,100,1.61,overcast clouds,2022-09-14 01:12:46
461,San Vicente,AR,-26.6167,-54.1333,286.57,80,92,1.59,overcast clouds,2022-09-14 01:12:47
462,Divnomorskoye,RU,44.5011,38.1353,289.74,81,12,4.9,light rain,2022-09-14 01:12:47
463,Borogontsy,RU,62.6683,131.1683,282.03,90,97,4.02,light rain,2022-09-14 01:12:48
464,Lipari,IT,38.4674,14.954,295.0,52,0,1.46,clear sky,2022-09-14 01:12:48
465,General Roca,AR,-39.0333,-67.5833,288.5,31,0,3.09,clear sky,2022-09-14 01:12:48
466,Gilbues,BR,-9.8317,-45.3439,299.5,29,17,2.08,few clouds,2022-09-14 01:12:49
467,Thunder Bay,CA,48.4001,-89.3168,285.72,72,24,2.99,few clouds,2022-09-14 01:09:54
468,Toamasina,MG,-18.1667,49.3833,293.42,84,100,0.59,light rain,2022-09-14 01:12:50
469,Sakyla,FI,61.0333,22.3333,284.31,92,100,6.35,overcast clouds,2022-09-14 01:12:50
470,Souillac,MU,-20.5167,57.5167,292.36,94,75,1.54,light intensity shower rain,2022-09-14 01:12:51
471,Ilulissat,GL,69.2167,-51.1,282.16,71,100,4.12,overcast clouds,2022-09-14 01:12:51
472,Kavieng,PG,-2.5744,150.7967,302.61,66,86,6.93,overcast clouds,2022-09-14 01:12:52
473,Seymchan,RU,62.8833,152.4333,279.74,59,9,1.56,clear sky,2022-09-14 01:12:52
474,Yar-Sale,RU,66.8333,70.8333,279.55,96,100,3.45,overcast clouds,2022-09-14 01:12:52
475,Tanda,IN,26.55,82.65,297.58,97,100,5.37,overcast clouds,2022-09-14 01:08:36
476,San Gabriel Casa Blanca,MX,18.15,-97.1333,295.28,88,100,1.89,overcast clouds,2022-09-14 01:12:53
477,Bambanglipuro,ID,-7.95,110.2833,300.11,73,9,4.89,clear sky,2022-09-14 01:12:54
478,Ixtapa,MX,20.7,-105.2,300.72,83,75,2.06,broken clouds,2022-09-14 01:12:54
479,Jardim,BR,-21.4803,-56.1381,294.63,56,100,3.99,overcast clouds,2022-09-14 01:12:54
480,Hailar,CN,49.2,119.7,292.73,43,100,1.79,overcast clouds,2022-09-14 01:12:55
481,Buin,CL,-33.7333,-70.75,286.34,79,0,1.52,clear sky,2022-09-14 01:12:34
482,Salto De Pirapora,BR,-23.6489,-47.5733,291.87,88,45,2.88,scattered clouds,2022-09-14 01:12:55
483,Liseleje,DK,56.0053,11.9483,288.1,78,87,6.71,overcast clouds,2022-09-14 01:12:56
484,Sur,OM,22.5667,59.5289,302.23,61,70,2.29,broken clouds,2022-09-14 01:12:56
485,San Patricio,US,28.017,-97.5169,302.51,60,4,3.49,clear sky,2022-09-14 01:12:57
486,Torit,SS,4.4133,32.5678,292.35,95,100,1.23,overcast clouds,2022-09-14 01:12:57
487,Aiken,US,33.5835,-81.5998,296.31,77,0,0.0,clear sky,2022-09-14 01:12:11
488,Palu,ID,-0.8917,119.8707,302.23,66,45,0.1,scattered clouds,2022-09-14 01:12:58
489,Baruun-Urt,MN,46.6806,113.2792,292.16,44,100,3.36,overcast clouds,2022-09-14 01:12:58
490,Basseterre,KN,17.2948,-62.7261,301.36,89,5,7.41,clear sky,2022-09-14 01:12:59
491,Sibolga,ID,1.7427,98.7792,298.3,74,100,1.04,overcast clouds,2022-09-14 01:12:59
492,Makakilo City,US,21.3469,-158.0858,303.33,53,100,7.2,overcast clouds,2022-09-14 01:13:00
493,Pakhtakoron,TJ,40.1571,68.7466,287.81,37,0,2.2,clear sky,2022-09-14 01:13:00
494,Bud,US,39.447,-86.1758,292.77,90,80,0.28,broken clouds,2022-09-14 01:13:01
495,Los Llanos De Aridane,ES,28.6585,-17.9182,294.01,86,0,2.06,clear sky,2022-09-14 01:13:01
496,Arcata,US,40.8665,-124.0828,296.34,82,0,2.57,clear sky,2022-09-14 01:09:53
497,Mwene-Ditu,CD,-7.0,23.45,294.55,76,100,1.23,overcast clouds,2022-09-14 01:13:02
498,Punta,PH,8.9897,125.34,302.61,65,47,0.65,scattered clouds,2022-09-14 01:13:03
499,Khuzdar,PK,27.7384,66.6434,297.85,59,0,0.02,clear sky,2022-09-14 01:13:03
500,Najran,SA,17.4924,44.1277,298.52,19,71,0.92,broken clouds,2022-09-14 01:13:04
501,Mount Isa,AU,-20.7333,139.5,302.02,26,0,3.09,clear sky,2022-09-14 01:13:04
502,Lhokseumawe,ID,5.1801,97.1507,298.02,84,100,2.93,overcast clouds,2022-09-14 01:13:05
503,Pishin,PK,30.5803,66.9961,293.88,33,0,0.77,clear sky,2022-09-14 01:13:05
504,Darhan,MN,49.4867,105.9228,284.59,57,100,3.65,overcast clouds,2022-09-14 01:13:06
505,Hobyo,SO,5.3505,48.5268,297.79,87,95,9.9,overcast clouds,2022-09-14 01:13:06
506,Mayo,US,38.8876,-76.5119,296.53,86,0,0.0,clear sky,2022-09-14 01:13:07
507,Birao,CF,10.2849,22.7882,293.55,97,100,0.87,light rain,2022-09-14 01:13:08
508,Saint Anthony,US,45.0205,-93.218,295.27,62,0,2.06,clear sky,2022-09-14 01:13:08
509,San Felipe,VE,10.3399,-68.7425,295.11,97,100,0.2,overcast clouds,2022-09-14 01:13:09
510,Lata,PT,40.1629,-8.3327,291.52,95,100,3.01,overcast clouds,2022-09-14 01:13:10
511,Mountain Home,US,43.133,-115.6912,292.86,68,40,5.66,scattered clouds,2022-09-14 01:13:10
512,Acapulco,MX,16.8634,-99.8901,300.05,83,100,1.54,overcast clouds,2022-09-14 01:13:11
513,Dera Bugti,PK,29.0307,69.151,302.46,53,0,1.58,clear sky,2022-09-14 01:13:11
514,Kedrovyy,RU,56.1667,91.8167,274.38,71,12,1.29,few clouds,2022-09-14 01:13:11
515,Payo,ID,-3.7508,103.6372,297.3,91,98,0.11,overcast clouds,2022-09-14 01:13:12
516,Hongjiang,CN,27.11,109.9956,299.98,53,12,1.34,few clouds,2022-09-14 01:13:13
517,Salalah,OM,17.0151,54.0924,299.2,100,100,2.06,light intensity drizzle,2022-09-14 01:11:53
518,Anahuac,MX,27.2333,-100.15,304.77,37,11,4.01,few clouds,2022-09-14 01:13:13
519,Turukhansk,RU,65.8167,87.9833,274.97,91,100,0.14,overcast clouds,2022-09-14 01:13:14
520,Gorontalo,ID,0.5412,123.0595,301.45,65,94,1.61,overcast clouds,2022-09-14 01:13:14
521,Beitbridge,ZW,-22.2167,30.0,290.96,73,99,9.76,overcast clouds,2022-09-14 01:13:15
522,Arman,RU,59.7,150.1667,284.83,46,100,1.28,overcast clouds,2022-09-14 01:13:15
523,Karia,NG,11.7306,11.1629,296.25,82,100,3.14,overcast clouds,2022-09-14 01:13:16
524,Papar,MY,5.7333,115.9333,302.15,73,11,2.14,few clouds,2022-09-14 01:13:17
525,Touros,BR,-5.1989,-35.4608,297.39,85,25,5.49,scattered clouds,2022-09-14 01:13:17
526,Kahului,US,20.8947,-156.47,303.16,69,75,7.72,broken clouds,2022-09-14 01:08:23
527,Courtenay,CA,49.6866,-124.9936,295.92,66,20,0.0,smoke,2022-09-14 01:13:18
528,Agadir,MA,30.4202,-9.5982,294.4,88,7,0.14,clear sky,2022-09-14 01:13:18
529,Acari,PE,-15.4311,-74.6158,289.53,83,64,1.92,broken clouds,2022-09-14 01:13:19
530,Mumford,GH,5.2618,-0.759,296.46,93,67,4.0,broken clouds,2022-09-14 01:13:19
531,Kiruna,SE,67.8557,20.2251,278.66,100,100,3.6,light rain,2022-09-14 01:13:20
532,Berdigestyakh,RU,62.0989,126.6992,277.8,97,100,7.91,light rain,2022-09-14 01:13:20
533,Amot,NO,59.5714,7.9877,282.46,94,38,2.21,scattered clouds,2022-09-14 01:13:21
534,Lazaro Cardenas,MX,17.9583,-102.2,299.52,80,36,1.07,scattered clouds,2022-09-14 01:13:21
535,Egra,CZ,50.0796,12.3739,289.21,96,100,0.38,overcast clouds,2022-09-14 01:13:22
536,Dauphin,CA,51.1494,-100.0502,285.23,62,0,0.0,haze,2022-09-14 01:09:03
537,Dafeng,CN,23.4517,108.5881,299.21,77,83,1.02,broken clouds,2022-09-14 01:13:23
538,Arica,CL,-18.475,-70.3042,288.28,72,100,5.14,overcast clouds,2022-09-14 01:10:45
539,Vila Franca Do Campo,PT,37.7167,-25.4333,296.38,95,30,1.49,scattered clouds,2022-09-14 01:13:24
540,Taltal,CL,-25.4,-70.4833,287.77,57,0,2.61,clear sky,2022-09-14 01:13:24
541,Aitape,PG,-3.1374,142.3475,303.41,61,94,2.36,overcast clouds,2022-09-14 01:13:25
542,Sobolevo,RU,54.4299,31.8996,280.83,97,100,2.07,overcast clouds,2022-09-14 01:13:25
543,Umm Kaddadah,SD,13.6017,26.6876,301.48,58,80,4.68,broken clouds,2022-09-14 01:13:26
544,Kalmunai,LK,7.4167,81.8167,298.57,84,100,3.06,overcast clouds,2022-09-14 01:13:26
545,Adolfo Lopez Mateos,MX,28.4667,-107.3,289.78,68,85,0.64,overcast clouds,2022-09-14 01:13:27
546,Corrente,BR,-3.7367,-43.3394,297.83,76,38,2.0,scattered clouds,2022-09-14 01:13:27
547,Terney,RU,45.0503,136.6092,289.92,62,0,1.84,clear sky,2022-09-14 01:13:27
548,Xingyi,CN,24.1877,102.817,289.61,96,97,1.13,overcast clouds,2022-09-14 01:13:29
